location,locationType,state,lat,lon,count
Shoreline Park & Lake,Natural Attraction,Mississippi,30.329863500000002,-89.426654275,3
"Guilford, Vermont",City,Vermont,42.817663,-72.575271,1
Lincoln Memorial Washington DC,Place of Interest,District of Columbia,38.889323299999994,-77.05012114225109,3
Walt Disney Concert Hall,Place of Interest,California,34.05542585,-118.24991603498002,35
Midtown Houston,Neighborhood,Texas,29.74141445,-95.3532013695763,4
Lincoln Restaurant DC,Restaurant,Virginia,39.1153835,-77.6949928,1
"Wildwood Crest, New Jersey",City,New Jersey,38.9748351,-74.8335015,1
"Wildwoods, New Jersey",City,New Jersey,38.9734835,-74.84757579999999,1
"Zion National Park, Utah",City,Utah,37.320774,-113.004847586525,20
Reading Terminal Market,Place of Interest,Pennsylvania,39.95333315,-75.159010463967,17
"Winslow, Arizona",City,Arizona,35.0241874,-110.6973572,3
The Plaza Hotel,Travel,Wisconsin,43.04430255,-87.9023589804257,8
"Rock City, Georgia",City,Georgia,34.973850399999996,-85.3481472,2
NYC Chelsea District,Neighborhood,New York,40.74659570000001,-73.9918376044481,1
La Posada Hotel,Travel,Arizona,35.0214456,-110.695340197086,18
"Canton, Mississippi",City,Mississippi,32.6126381,-90.0367512,1
"Napa, California",City,California,38.2971367,-122.28552930000001,29
30th Street station,Neighborhood,Pennsylvania,39.9556546,-75.1814544,1
"Brooklyn, New York City",City,New York,40.6501038,-73.9495823,1
"Santa Clarita, California",City,California,34.3916641,-118.54258600000001,1
Old Sacramento Waterfront,Neighborhood,Texas,29.472812,-98.52428,12
Bear Lake (Idaho–Utah),Natural Attraction,Idaho,42.212134999999996,-111.25351699999999,1
"Montpelier, Idaho",City,Idaho,42.3221498,-111.2977044,2
Skyline Drive - Shenandoah National Park,Natural Attraction,Virginia,38.90301905,-78.1925912678221,1
American Museum of Natural History,Place of Interest,New York,40.78109345,-73.974251001475,61
The High Line,Neighborhood,New York,40.74770385,-74.0048911708541,109
Bryant Park,Natural Attraction,New York,40.75375085,-73.9835368029526,37
New York Public Library,Place of Interest,New York,40.7533445,-73.9821523605632,18
"Leslie, Arkansas",City,Arkansas,35.830354299999996,-92.5579397,1
Ft Lauderdale Beach,Natural Attraction,Florida,26.14700555,-80.1013356709149,13
Grand Canyon West Rim,Natural Attraction,Arizona,36.0621771,-112.10935520000001,19
"Hard Rock Cafe - San Francisco, Pier 39",Neighborhood,California,37.8086636,-122.4100169,1
"West Hollywood, California",City,California,34.0923014,-118.36928940000001,10
USS Midway Museum,Place of Interest,California,32.71377955,-117.175204626659,32
Grand Canyon Skywalk,Natural Attraction,Arizona,36.012025200000004,-113.81104678059201,34
Hearst Castle,Place of Interest,California,35.68535355,-121.167710157085,10
Creamery Covered Bridge,Natural Attraction,Vermont,42.8498649,-72.5857575,1
"Cambridge, Massachusetts",City,Massachusetts,42.3750997,-71.1056157,17
Salt Lake City International Airport (SLC),Travel,Utah,40.790066100000004,-111.97989846185601,5
Madame Tussauds Hollywood,Neighborhood,California,34.1020028,-118.34141771859501,23
"Emeryville, California",City,California,37.8314089,-122.28652659999999,1
Eagle Point Grand Canyon,Natural Attraction,Arizona,36.01136029999999,-113.81106750000001,1
"Charleston, South Carolina",City,South Carolina,32.7876012,-79.9402728,19
"Denver, Colorado",City,Colorado,39.7392364,-104.98486229999999,48
"Prairie Grove, Arkansas",City,Arkansas,35.9759145,-94.3177103,1
"Winnemucca, Nevada",City,Nevada,40.972958399999996,-117.73568490000001,4
"El Paso, Texas",City,Texas,31.760037199999996,-106.48728700000001,1
Nebraska,State,Nebraska,41.7370229,-99.5873816,3
Bixby Creek Bridge,Natural Attraction,California,36.371019700000005,-121.90175729999999,25
Bubba Gump Shrimp Co.,Restaurant,Texas,29.287936699999996,-94.79020729999999,24
"North Woodstock, New Hampshire",City,New Hampshire,44.030344899999996,-71.6859143,1
Ronald Reagan Washington National Airport,Travel,Virginia,38.8512154,-77.0396930556152,10
"Nashville, Tennessee",City,Tennessee,36.1622296,-86.7743531,44
"Monterey, California",City,California,36.600256,-121.89463880000001,36
"Dallas, Texas",City,Texas,32.7762719,-96.7968559,56
Universal Studios Hollywood California,Neighborhood,California,34.13917485,-118.35430470886001,2
Vizcaya Museum and Gardens,Place of Interest,Florida,25.74441915,-80.211325604054,8
"Leavenworth, Washington",City,Washington,47.596913799999996,-120.66108159999999,6
The Bellamy Mansion Museum,Place of Interest,North Carolina,34.2361,-77.9429,1
Third Street Promenade,Neighborhood,California,34.01700445,-118.497691675355,7
The Hoover Dam,Place of Interest,Arizona,36.01573205,-114.73716346273899,42
Misquamicut State Beach,Natural Attraction,Rhode Island,41.3235515,-71.80309140000001,1
The Beverly Hills Hotel,Travel,California,34.08256305,-118.414048430088,3
Aspinwall Riverfront Park,Natural Attraction,Pennsylvania,40.4885676,-79.90311532294359,1
Ace Hotel Portland,Travel,Oregon,45.5220125,-122.681616044739,7
The Cosmopolitan of Las Vegas,Place of Interest,Nevada,36.11015665,-115.174091475765,36
Bubba Gump,Restaurant,Florida,26.1172784,-80.10482409999999,1
"Los Alamos, California",City,California,34.7379311,-120.26591046241,2
The Museum of Flight,Place of Interest,Washington,47.51823195,-122.29611111159599,18
New York City Times Square,Neighborhood,New York,40.75728055,-73.98585503545921,10
Downtown St. Louis,Neighborhood,Missouri,38.6260958,-90.1901359,3
Disney California Adventure,Place of Interest,California,33.8063981,-117.919949858596,1
Michigan Avenue Bridge,Neighborhood,Michigan,42.3261519,-83.1622229,6
Malibu Beach,Natural Attraction,California,34.032786200000004,-118.6884215,9
"Long Beach, Washington",City,Washington,46.35232,-124.054331,2
"Lookout Mountain, Tennessee",City,Tennessee,34.9942422,-85.3494027,2
Murray Morgan Bridge,Natural Attraction,Washington,47.253978499999995,-122.43313745,1
"Washington, DC",City,District of Columbia,38.8950092,-77.0365625,16
"San Antonio, Texas",City,Texas,29.424600199999997,-98.4951405,16
"Niagara Falls, New York",City,New York,43.08436,-79.0614686,73
Sullivans Island Beach,Natural Attraction,South Carolina,32.7616052,-79.83651590000001,2
Wyoming,State,Wyoming,43.1700264,-107.5685348,11
"Chattanooga, Tennessee",City,Tennessee,35.0456297,-85.3096801,2
Abbot Kinney Boulevard,Neighborhood,California,33.9882645,-118.45559209999999,3
The Golden Gate Bridge,Natural Attraction,California,37.8176155,-122.478312403719,9
Bridal Veil Falls,Natural Attraction,Colorado,40.4356474,-105.55126270000001,1
Coney Island – Stillwell Avenue,Neighborhood,New York,40.577208299999995,-73.9811929,1
Glen Canyon Dam Bridge,Natural Attraction,Arizona,36.9362145,-111.4809419,8
Skydeck Chicago,Place of Interest,Illinois,41.8786383,-87.6358852,32
North Carolina,State,North Carolina,35.6729639,-79.03929190000001,9
"Dog Beach San Diego, Ca",Natural Attraction,California,32.7554906,-117.24882065588001,1
"Muir Beach, California",City,California,37.8621493,-122.58136670000002,1
Washington Monument/ Lincoln Memorial,Place of Interest,District of Columbia,38.889323299999994,-77.05012114225109,1
"Wickenburg, Arizona",City,Arizona,33.968096200000005,-112.73013529999999,40
Grand Canyon Ooh Aah Point,Natural Attraction,Arizona,36.0615068,-112.08702009999999,1
United Nations Plaza - New York City,City,New York,40.752920700000004,-73.96694620000001,1
"Silver Peak, Nevada",City,Nevada,37.740208,-117.79231899999999,1
"Pinon, Arizona",City,Arizona,36.1008342,-110.22596090000002,1
"Idaho Falls, Idaho",City,Idaho,43.4935245,-112.0400919,2
"Torrington, Wyoming",City,Wyoming,42.062465,-104.184394,1
"Hudson, New York",City,New York,42.2528649,-73.790959,2
"Capital Hill, Washington, DC",City,District of Columbia,38.94580945,-77.079999636794,7
"Silverthorne, Colorado",City,Colorado,39.6571805,-106.082214844024,1
Rocky Mountain National Park,Natural Attraction,Colorado,40.333317799999996,-105.7088953,28
Old Fort Niagara State Park,Natural Attraction,New York,43.261473200000005,-79.0541281840535,1
"South San Francisco, California",City,California,37.6549493,-122.40812509999999,3
Flatiron Building,Place of Interest,New York,40.741086100000004,-73.9896298241625,42
"Redwood City, California",City,California,37.4863239,-122.2325233,1
Zabriskie Point,Place of Interest,California,36.4200441,-116.8122152,23
Columbus Circle and Central Park West NYC,Natural Attraction,New York,40.7689126,-73.98413791919579,1
Honolulu International Airport,Travel,Hawaii,21.321714399999998,-157.918406766383,2
"Laguna Beach, California",City,California,33.542697499999996,-117.78536650000001,20
MGM Grand Las Vegas,Place of Interest,Nevada,36.102714899999995,-115.1726404,31
"Lookout Mountain, Georgia",City,Georgia,34.9775758,-85.3577363,1
Niagara Falls USA Side,Natural Attraction,New York,43.08749345,-79.0689983641892,9
Nevada,State,Nevada,39.515882500000004,-116.85372269999999,23
"Del Monte Beach, Monterey",Natural Attraction,California,36.60423625,-121.87077443683,1
"Key Biscayne, Florida",City,Florida,25.6968351,-80.1635261,12
Lake Sherburne,Natural Attraction,Montana,48.80919035,-113.59532843780799,1
"Redondo Beach, California",City,California,33.8455911,-118.38867659999998,7
"Broadway Street, New York City",Neighborhood,New York,40.768597,-73.98199090000001,3
"Yosemite National Park, USA",Natural Attraction,California,37.84054795,-119.516587798025,24
View Hotel - Monument Valley,Natural Attraction,Arizona,36.9820026,-110.1108327,11
"Rockville, Utah",City,Utah,37.161093900000004,-113.03827450000001,1
Peachtree Street & 10th Street,Neighborhood,North Carolina,35.803714,-80.25105075,1
Crater Lake National Park,Natural Attraction,Oregon,42.931692,-122.12783655607099,13
Bethesda Terrace and Fountain,Place of Interest,New York,40.77430935,-73.9708367973161,12
"Brenham, Texas",City,Texas,30.166882799999996,-96.3977442,1
Lake Travis,Natural Attraction,Texas,30.4309372,-97.9498356438627,3
Hollywood Walk of Fame,Place of Interest,California,34.1016624,-118.3418479,246
Great Smoky Mountains National Park,Natural Attraction,Tennessee,35.63422005,-83.4023660252508,7
"Tower Junction, Wyoming",City,Wyoming,44.912977000000005,-110.416829,1
Bushkill Falls,Natural Attraction,Pennsylvania,41.117199400000004,-75.01005649999999,1
"Venice, California",City,California,33.995044,-118.4668875,73
"Malibu, California",City,California,34.035591,-118.689423,54
Goosenecks State Park,Natural Attraction,Utah,37.1743604,-109.926782562445,7
"Providence, Rhode Island",City,Rhode Island,41.8239891,-71.4128343,7
John Street Park,Neighborhood,Massachusetts,42.34287785,-71.5441705522765,1
Downtown Miami,Neighborhood,Florida,25.81803195,-80.3355323081512,10
"Woodhaven, New York",City,New York,40.6892698,-73.85791309999999,1
Georgia Aquarium,Place of Interest,Georgia,33.76326745,-84.39511726814371,19
Grand Prismatic Spring,Place of Interest,Wyoming,44.525026399999994,-110.83813500000001,19
The Library of Congress,Place of Interest,Virginia,38.44201835,-77.9730693913369,32
Antelope Canyon X,Natural Attraction,New Mexico,35.0994463,-106.49413440000001,1
"Memphis, Tennessee. Mississippi River",Natural Attraction,Tennessee,35.1401215,-90.066467,2
Hollywood Mall,Neighborhood,Florida,26.011666199999997,-80.17345970000001,1
Mono Lake,Natural Attraction,California,38.00790545,-118.96756824798099,6
"Plaquemine, Louisiana",City,Louisiana,30.289083299999998,-91.2342744,1
One World Trade Center,Place of Interest,New York,40.7130031,-74.0131886025342,65
Mel's Drive-In - Hollywood,Neighborhood,California,34.10091135,-118.338353861467,3
"Greenville, South Carolina",City,South Carolina,34.851354,-82.3984882,6
Washington Square Park,Natural Attraction,New York,40.7308881,-73.99759748237129,22
"Black Rock Desert, Nevada",City,Nevada,41.08322595,-118.79699135337299,1
International Spy Museum,Place of Interest,District of Columbia,38.88393985,-77.02551059999999,1
Awosting Falls,Natural Attraction,New York,41.7344515,-74.23719150000001,2
Harley-Davidson Museum,Place of Interest,Wisconsin,43.03136165,-87.91741213270929,4
Newport Seafood Restaurant,Restaurant,Virginia,36.9681635,-76.41425711369449,3
The Manhattan at Times Square Hotel,Neighborhood,New York,40.7621727,-73.98296590000001,1
"Queens, New York",City,New York,40.6524927,-73.7914214158161,14
"Garden Grove, California",City,California,33.7746292,-117.9463717,4
"Vergennes, Illinois",City,Illinois,37.902273,-89.3356432,1
"Cannon Beach, Oregon",City,Oregon,45.891774,-123.961527,14
Michigan Avenue,Neighborhood,Michigan,42.3261519,-83.1622229,3
"Delano, California",City,California,35.7688425,-119.24705359999999,2
Palace of Fine Arts Theatre,Place of Interest,California,37.80275165,-122.451219994412,21
Fine Arts Museums,Place of Interest,Kentucky,38.037633,-84.5033493,1
Death Valley,Natural Attraction,California,36.42404725,-116.914043672057,26
Hawaii,State,Hawaii,21.2160437,-157.975203,4
"Broadway Theatre District, NYC",Neighborhood,New York,40.76339815,-73.983355045067,1
"Ben Franklin Bridge, Philadelphia.",Natural Attraction,New Jersey,39.9537753,-75.1395256,2
Mount Hollywood,Neighborhood,California,34.1281825,-118.30115659999998,1
Burning Man,Place of Interest,Massachusetts,41.686993,-70.26831899999999,10
Roosevelt Island,Natural Attraction,New York,40.7614177,-73.9502281671115,11
Hotel Zoe Fisherman's Wharf,Neighborhood,California,36.60457485,-121.892642058383,1
"Grand Canyon Village, Arizona",City,Arizona,36.05461079999999,-112.14039,12
San Francisco Botanical Garden,Natural Attraction,California,37.7673662,-122.469608475011,4
Grand Central Terminal,Travel,New York,40.752701200000004,-73.9772498736336,101
"Pahrump, Nevada",City,Nevada,36.2083012,-115.9839128,3
New York City - Manhattan - Nyc,City,New York,40.73926685,-73.9753598184537,28
Jacobs Beach Guilford,Natural Attraction,Connecticut,41.265931099999996,-72.6687058,1
Norris Geyser Basin Museum,Place of Interest,Wyoming,44.7264932,-110.703562601555,3
"Pismo Beach, California",City,California,35.1427533,-120.6412827,25
Courtyard by Marriott Dallas Downtown/Reunion District,Neighborhood,Texas,32.7770707,-96.8069272,1
El Tovar Hotel,Travel,Arizona,36.0574373,-112.137622211739,3
Painted ladies,Place of Interest,California,37.776199,-122.432755,34
Lake Eola Park,Natural Attraction,Florida,28.54427455,-81.37290819612079,6
Statue of Liberty,Place of Interest,New York,40.6892532,-74.04454817144321,12
The Broad,Place of Interest,Georgia,33.9470643,-82.7065262,37
Yankee Stadium,Place of Interest,New York,40.82958275,-73.92652118491901,24
Wynn Hotel Resort,Travel,Tennessee,36.43532135,-84.058363961934,2
"Fort Worth, Texas",City,Texas,32.753177,-97.3327459,18
"High Museum of Art, Atlanta",Place of Interest,Georgia,33.78945515,-84.3862337930269,2
"Williamsburg, Brooklyn",Neighborhood,New York,40.714622,-73.95345,16
"Sleepy Hollow, New York",City,New York,41.085652,-73.8584684,1
"Chinatown, Manhattan",Neighborhood,New York,40.716491299999994,-73.99625040000001,17
"Georgetown, DC",Neighborhood,District of Columbia,38.9051994,-77.06278499999999,23
Grand Central Market,Place of Interest,California,34.05092495,-118.248963499662,10
Chinese Theatre Hollywood,Neighborhood,California,34.10207295,-118.340951323681,3
"Black Canyon, Arizona",City,Arizona,34.6592415,-112.0521548,1
"Moran, Wyoming",City,Wyoming,43.8417264,-110.50798229999998,1
"Multnomah Falls, Portland, Oregon",Natural Attraction,Oregon,45.5758151,-122.11416509999998,4
"Providence County, Rhode Island",City,Rhode Island,41.867742799999995,-71.5814834,1
